Subject,NFC,Ad_Trial,Ad_Real_No,Gender,Age,Education,Nationality_Participant,MarketingExperience,RT,Appreciation,Effectiveness,Humour,Complexity1,Complexity2,Advert_Nationality
1007,0,15,23,Female,25-34,Postgraduate Masters,Spanish,Yes,11039,4,4,1,Complex,Metaphtonymy,Spanish
1007,0,16,24,Female,25-34,Postgraduate Masters,Spanish,Yes,16122,4,3,2,Complex,Metaphtonymy,Spanish
1007,0,17,25,Female,25-34,Postgraduate Masters,Spanish,Yes,28967,2,2,1,Simple,Metaphor,Spanish
1007,0,18,26,Female,25-34,Postgraduate Masters,Spanish,Yes,12574,4,5,2,Complex,Metonymic chain,Spanish
1007,0,19,27,Female,25-34,Postgraduate Masters,Spanish,Yes,28796,5,5,2,Simple,Metonymy,Spanish
1007,0,20,28,Female,25-34,Postgraduate Masters,Spanish,Yes,10985,3,5,1,Simple,Metaphor,Spanish
1007,0,21,29,Female,25-34,Postgraduate Masters,Spanish,Yes,27161,3,3,1,Simple,Metonymy,British
1007,0,22,30,Female,25-34,Postgraduate Masters,Spanish,Yes,18704,4,4,2,Simple,Metaphor,British
1007,0,23,33,Female,25-34,Postgraduate Masters,Spanish,Yes,4590,5,5,3,Complex,Metaphtonymy,British
1007,0,24,36,Female,25-34,Postgraduate Masters,Spanish,Yes,6151,5,5,5,Complex,Metaphtonymy,British
1007,0,25,37,Female,25-34,Postgraduate Masters,Spanish,Yes,15124,5,5,1,Complex,Metaphtonymy,British
1007,0,26,38,Female,25-34,Postgraduate Masters,Spanish,Yes,14384,3,3,2,Simple,Metaphor,British
1007,0,27,39,Female,25-34,Postgraduate Masters,Spanish,Yes,23418,3,4,2,Simple,Metonymy,British
1007,0,28,40,Female,25-34,Postgraduate Masters,Spanish,Yes,23278,1,1,1,Simple,Metaphor,British
1007,0,29,41,Female,25-34,Postgraduate Masters,Spanish,Yes,9962,3,3,1,Complex,Metaphtonymy,British
1007,0,30,42,Female,25-34,Postgraduate Masters,Spanish,Yes,9633,5,5,1,Complex,Metaphtonymy,British
1009,0.055555556,1,1,Male,25-34,Postgraduate Masters,Spanish,Yes,3040,4,3,2,Complex,Metaphtonymy,Chinese
1009,0.055555556,2,2,Male,25-34,Postgraduate Masters,Spanish,Yes,7917,2,4,3,Complex,Metaphtonymy,Chinese
1009,0.055555556,3,3,Male,25-34,Postgraduate Masters,Spanish,Yes,7218,3,2,2,Complex,Metaphtonymy,Chinese
1009,0.055555556,4,4,Male,25-34,Postgraduate Masters,Spanish,Yes,7098,5,4,2,Complex,Metaphtonymy,Chinese
1009,0.055555556,5,5,Male,25-34,Postgraduate Masters,Spanish,Yes,4836,3,4,1,Complex,Metaphtonymy,Chinese
1009,0.055555556,6,6,Male,25-34,Postgraduate Masters,Spanish,Yes,5223,2,4,1,Simple,Metaphor,Chinese
1009,0.055555556,7,7,Male,25-34,Postgraduate Masters,Spanish,Yes,7722,4,5,2,Simple,Metonymy,Chinese
1009,0.055555556,8,8,Male,25-34,Postgraduate Masters,Spanish,Yes,4904,2,4,1,Complex,Metonymic chain,Chinese
1009,0.055555556,9,11,Male,25-34,Postgraduate Masters,Spanish,Yes,3099,5,5,1,Complex,Metaphoric complex,Chinese
1009,0.055555556,10,13,Male,25-34,Postgraduate Masters,Spanish,Yes,6807,4,4,2,Complex,Metaphoric complex,Chinese
1009,0.055555556,11,16,Male,25-34,Postgraduate Masters,Spanish,Yes,8607,5,3,1,Simple,Metonymy,Spanish
1009,0.055555556,12,20,Male,25-34,Postgraduate Masters,Spanish,Yes,6748,5,5,2,Complex,Metaphtonymy,Spanish
1009,0.055555556,13,21,Male,25-34,Postgraduate Masters,Spanish,Yes,2245,4,5,1,Simple,Metaphor,Spanish
1009,0.055555556,14,22,Male,25-34,Postgraduate Masters,Spanish,Yes,6889,4,4,1,Complex,Metaphtonymy,Spanish
1009,0.055555556,15,23,Male,25-34,Postgraduate Masters,Spanish,Yes,3780,4,4,2,Complex,Metaphtonymy,Spanish
1009,0.055555556,16,24,Male,25-34,Postgraduate Masters,Spanish,Yes,5625,4,4,1,Complex,Metaphtonymy,Spanish
1009,0.055555556,17,25,Male,25-34,Postgraduate Masters,Spanish,Yes,4513,3,4,2,Simple,Metaphor,Spanish
1009,0.055555556,18,26,Male,25-34,Postgraduate Masters,Spanish,Yes,5116,5,5,2,Complex,Metonymic chain,Spanish
1009,0.055555556,19,27,Male,25-34,Postgraduate Masters,Spanish,Yes,11406,5,2,2,Simple,Metonymy,Spanish
1009,0.055555556,20,28,Male,25-34,Postgraduate Masters,Spanish,Yes,2044,5,3,1,Simple,Metaphor,Spanish
1009,0.055555556,21,29,Male,25-34,Postgraduate Masters,Spanish,Yes,5783,2,4,3,Simple,Metonymy,British
1009,0.055555556,22,30,Male,25-34,Postgraduate Masters,Spanish,Yes,17918,3,1,2,Simple,Metaphor,British
1009,0.055555556,23,33,Male,25-34,Postgraduate Masters,Spanish,Yes,4966,5,5,1,Complex,Metaphtonymy,British
1009,0.055555556,24,36,Male,25-34,Postgraduate Masters,Spanish,Yes,2584,4,3,1,Complex,Metaphtonymy,British
1009,0.055555556,25,37,Male,25-34,Postgraduate Masters,Spanish,Yes,7431,4,5,1,Complex,Metaphtonymy,British
1009,0.055555556,26,38,Male,25-34,Postgraduate Masters,Spanish,Yes,2513,5,5,2,Simple,Metaphor,British
1009,0.055555556,27,39,Male,25-34,Postgraduate Masters,Spanish,Yes,6557,4,4,1,Simple,Metonymy,British
1009,0.055555556,28,40,Male,25-34,Postgraduate Masters,Spanish,Yes,14029,4,2,1,Simple,Metaphor,British
1009,0.055555556,29,41,Male,25-34,Postgraduate Masters,Spanish,Yes,2941,3,4,1,Complex,Metaphtonymy,British
1009,0.055555556,30,42,Male,25-34,Postgraduate Masters,Spanish,Yes,3115,3,2,1,Complex,Metaphtonymy,British
1011,0.111111111,1,1,Female,25-34,Postgraduate Masters,Spanish,Yes,5347,5,5,3,Complex,Metaphtonymy,Chinese
1011,0.111111111,2,2,Female,25-34,Postgraduate Masters,Spanish,Yes,5669,3,4,2,Complex,Metaphtonymy,Chinese
1011,0.111111111,3,3,Female,25-34,Postgraduate Masters,Spanish,Yes,13781,3,4,3,Complex,Metaphtonymy,Chinese
1011,0.111111111,4,4,Female,25-34,Postgraduate Masters,Spanish,Yes,10450,5,5,2,Complex,Metaphtonymy,Chinese
1011,0.111111111,5,5,Female,25-34,Postgraduate Masters,Spanish,Yes,5943,5,4,3,Complex,Metaphtonymy,Chinese
1011,0.111111111,6,6,Female,25-34,Postgraduate Masters,Spanish,Yes,7504,3,4,2,Simple,Metaphor,Chinese
1011,0.111111111,7,7,Female,25-34,Postgraduate Masters,Spanish,Yes,6389,3,3,1,Simple,Metonymy,Chinese
1011,0.111111111,8,8,Female,25-34,Postgraduate Masters,Spanish,Yes,8334,4,4,2,Complex,Metonymic chain,Chinese
1011,0.111111111,9,11,Female,25-34,Postgraduate Masters,Spanish,Yes,17884,3,2,1,Complex,Metaphoric complex,Chinese
1011,0.111111111,10,13,Female,25-34,Postgraduate Masters,Spanish,Yes,9033,4,4,2,Complex,Metaphoric complex,Chinese
1011,0.111111111,11,16,Female,25-34,Postgraduate Masters,Spanish,Yes,11368,3,4,1,Simple,Metonymy,Spanish
1011,0.111111111,12,20,Female,25-34,Postgraduate Masters,Spanish,Yes,11987,2,4,4,Complex,Metaphtonymy,Spanish
1011,0.111111111,13,21,Female,25-34,Postgraduate Masters,Spanish,Yes,6260,4,5,3,Simple,Metaphor,Spanish
1011,0.111111111,14,22,Female,25-34,Postgraduate Masters,Spanish,Yes,8470,4,4,1,Complex,Metaphtonymy,Spanish
1011,0.111111111,15,23,Female,25-34,Postgraduate Masters,Spanish,Yes,4714,3,4,2,Complex,Metaphtonymy,Spanish
1011,0.111111111,16,24,Female,25-34,Postgraduate Masters,Spanish,Yes,6378,4,3,3,Complex,Metaphtonymy,Spanish
1011,0.111111111,17,25,Female,25-34,Postgraduate Masters,Spanish,Yes,12625,4,5,2,Simple,Metaphor,Spanish
1011,0.111111111,18,26,Female,25-34,Postgraduate Masters,Spanish,Yes,11666,4,4,1,Complex,Metonymic chain,Spanish
1011,0.111111111,19,27,Female,25-34,Postgraduate Masters,Spanish,Yes,10380,3,4,2,Simple,Metonymy,Spanish
1011,0.111111111,20,28,Female,25-34,Postgraduate Masters,Spanish,Yes,5599,3,5,2,Simple,Metaphor,Spanish
1011,0.111111111,21,29,Female,25-34,Postgraduate Masters,Spanish,Yes,8587,4,5,3,Simple,Metonymy,British
1011,0.111111111,22,30,Female,25-34,Postgraduate Masters,Spanish,Yes,9551,3,4,2,Simple,Metaphor,British
1011,0.111111111,23,33,Female,25-34,Postgraduate Masters,Spanish,Yes,3895,4,5,1,Complex,Metaphtonymy,British
1011,0.111111111,24,36,Female,25-34,Postgraduate Masters,Spanish,Yes,5135,4,4,3,Complex,Metaphtonymy,British
1011,0.111111111,25,37,Female,25-34,Postgraduate Masters,Spanish,Yes,19354,3,5,1,Complex,Metaphtonymy,British
1011,0.111111111,26,38,Female,25-34,Postgraduate Masters,Spanish,Yes,5641,4,5,3,Simple,Metaphor,British
1011,0.111111111,27,39,Female,25-34,Postgraduate Masters,Spanish,Yes,18332,2,3,1,Simple,Metonymy,British
1011,0.111111111,28,40,Female,25-34,Postgraduate Masters,Spanish,Yes,21020,2,3,1,Simple,Metaphor,British
1011,0.111111111,29,41,Female,25-34,Postgraduate Masters,Spanish,Yes,10506,4,4,3,Complex,Metaphtonymy,British
1011,0.111111111,30,42,Female,25-34,Postgraduate Masters,Spanish,Yes,10325,4,4,1,Complex,Metaphtonymy,British
1012,-0.111111111,1,1,Female,25-34,Postgraduate Masters,Spanish,No,3153,4,4,2,Complex,Metaphtonymy,Chinese
1012,-0.111111111,2,2,Female,25-34,Postgraduate Masters,Spanish,No,3076,4,4,2,Complex,Metaphtonymy,Chinese
1012,-0.111111111,3,3,Female,25-34,Postgraduate Masters,Spanish,No,4722,4,4,3,Complex,Metaphtonymy,Chinese
1012,-0.111111111,4,4,Female,25-34,Postgraduate Masters,Spanish,No,4010,5,4,3,Complex,Metaphtonymy,Chinese
1012,-0.111111111,5,5,Female,25-34,Postgraduate Masters,Spanish,No,4957,5,5,3,Complex,Metaphtonymy,Chinese
1012,-0.111111111,6,6,Female,25-34,Postgraduate Masters,Spanish,No,2898,3,4,2,Simple,Metaphor,Chinese
1012,-0.111111111,7,7,Female,25-34,Postgraduate Masters,Spanish,No,3061,4,4,2,Simple,Metonymy,Chinese
1012,-0.111111111,8,8,Female,25-34,Postgraduate Masters,Spanish,No,3670,3,4,1,Complex,Metonymic chain,Chinese
1012,-0.111111111,9,11,Female,25-34,Postgraduate Masters,Spanish,No,4358,4,4,2,Complex,Metaphoric complex,Chinese
1012,-0.111111111,10,13,Female,25-34,Postgraduate Masters,Spanish,No,2949,4,5,2,Complex,Metaphoric complex,Chinese
1012,-0.111111111,11,16,Female,25-34,Postgraduate Masters,Spanish,No,3658,3,3,2,Simple,Metonymy,Spanish
1012,-0.111111111,12,20,Female,25-34,Postgraduate Masters,Spanish,No,2616,4,5,3,Complex,Metaphtonymy,Spanish
1012,-0.111111111,13,21,Female,25-34,Postgraduate Masters,Spanish,No,3239,4,4,3,Simple,Metaphor,Spanish
1012,-0.111111111,14,22,Female,25-34,Postgraduate Masters,Spanish,No,3718,4,4,1,Complex,Metaphtonymy,Spanish
1012,-0.111111111,15,23,Female,25-34,Postgraduate Masters,Spanish,No,2603,4,4,2,Complex,Metaphtonymy,Spanish
1012,-0.111111111,16,24,Female,25-34,Postgraduate Masters,Spanish,No,3668,4,4,2,Complex,Metaphtonymy,Spanish
1012,-0.111111111,17,25,Female,25-34,Postgraduate Masters,Spanish,No,2574,4,4,1,Simple,Metaphor,Spanish
1012,-0.111111111,18,26,Female,25-34,Postgraduate Masters,Spanish,No,2759,4,4,2,Complex,Metonymic chain,Spanish
1012,-0.111111111,19,27,Female,25-34,Postgraduate Masters,Spanish,No,7792,3,3,1,Simple,Metonymy,Spanish
1012,-0.111111111,20,28,Female,25-34,Postgraduate Masters,Spanish,No,4361,4,4,2,Simple,Metaphor,Spanish
1012,-0.111111111,21,29,Female,25-34,Postgraduate Masters,Spanish,No,4535,4,4,3,Simple,Metonymy,British
1012,-0.111111111,22,30,Female,25-34,Postgraduate Masters,Spanish,No,4891,3,3,1,Simple,Metaphor,British
1012,-0.111111111,23,33,Female,25-34,Postgraduate Masters,Spanish,No,1754,5,5,3,Complex,Metaphtonymy,British
1012,-0.111111111,24,36,Female,25-34,Postgraduate Masters,Spanish,No,3609,4,4,2,Complex,Metaphtonymy,British
1012,-0.111111111,25,37,Female,25-34,Postgraduate Masters,Spanish,No,4468,4,5,1,Complex,Metaphtonymy,British
1012,-0.111111111,26,38,Female,25-34,Postgraduate Masters,Spanish,No,3015,4,4,2,Simple,Metaphor,British
1012,-0.111111111,27,39,Female,25-34,Postgraduate Masters,Spanish,No,3831,4,4,2,Simple,Metonymy,British
1012,-0.111111111,28,40,Female,25-34,Postgraduate Masters,Spanish,No,9960,2,2,1,Simple,Metaphor,British
1012,-0.111111111,29,41,Female,25-34,Postgraduate Masters,Spanish,No,4429,4,4,3,Complex,Metaphtonymy,British
1012,-0.111111111,30,42,Female,25-34,Postgraduate Masters,Spanish,No,4584,3,4,1,Complex,Metaphtonymy,British
1017,0.277777778,1,1,Female,25-34,Postgraduate Masters,Spanish,No,5967,5,5,3,Complex,Metaphtonymy,Chinese
1017,0.277777778,2,2,Female,25-34,Postgraduate Masters,Spanish,No,6294,5,4,3,Complex,Metaphtonymy,Chinese
1017,0.277777778,3,3,Female,25-34,Postgraduate Masters,Spanish,No,11478,3,3,2,Complex,Metaphtonymy,Chinese
1017,0.277777778,4,4,Female,25-34,Postgraduate Masters,Spanish,No,7111,4,5,2,Complex,Metaphtonymy,Chinese
1017,0.277777778,5,5,Female,25-34,Postgraduate Masters,Spanish,No,5705,4,4,5,Complex,Metaphtonymy,Chinese
1017,0.277777778,6,6,Female,25-34,Postgraduate Masters,Spanish,No,11647,2,3,2,Simple,Metaphor,Chinese
1017,0.277777778,7,7,Female,25-34,Postgraduate Masters,Spanish,No,4097,4,5,3,Simple,Metonymy,Chinese
1017,0.277777778,8,8,Female,25-34,Postgraduate Masters,Spanish,No,6654,3,4,1,Complex,Metonymic chain,Chinese
1017,0.277777778,9,11,Female,25-34,Postgraduate Masters,Spanish,No,16422,5,4,1,Complex,Metaphoric complex,Chinese
1017,0.277777778,10,13,Female,25-34,Postgraduate Masters,Spanish,No,7696,3,4,4,Complex,Metaphoric complex,Chinese
1017,0.277777778,11,16,Female,25-34,Postgraduate Masters,Spanish,No,4012,4,3,2,Simple,Metonymy,Spanish
1017,0.277777778,12,20,Female,25-34,Postgraduate Masters,Spanish,No,18288,3,3,2,Complex,Metaphtonymy,Spanish
1017,0.277777778,13,21,Female,25-34,Postgraduate Masters,Spanish,No,7910,4,5,2,Simple,Metaphor,Spanish
1017,0.277777778,14,22,Female,25-34,Postgraduate Masters,Spanish,No,8358,4,4,2,Complex,Metaphtonymy,Spanish
1017,0.277777778,15,23,Female,25-34,Postgraduate Masters,Spanish,No,4659,4,4,2,Complex,Metaphtonymy,Spanish
1017,0.277777778,16,24,Female,25-34,Postgraduate Masters,Spanish,No,8109,3,4,2,Complex,Metaphtonymy,Spanish
1017,0.277777778,17,25,Female,25-34,Postgraduate Masters,Spanish,No,6859,3,5,2,Simple,Metaphor,Spanish
1017,0.277777778,18,26,Female,25-34,Postgraduate Masters,Spanish,No,4504,5,4,3,Complex,Metonymic chain,Spanish
1017,0.277777778,19,27,Female,25-34,Postgraduate Masters,Spanish,No,38210,2,2,2,Simple,Metonymy,Spanish
1017,0.277777778,20,28,Female,25-34,Postgraduate Masters,Spanish,No,3070,4,5,2,Simple,Metaphor,Spanish
1017,0.277777778,21,29,Female,25-34,Postgraduate Masters,Spanish,No,4181,4,5,3,Simple,Metonymy,British
1017,0.277777778,22,30,Female,25-34,Postgraduate Masters,Spanish,No,8584,2,4,1,Simple,Metaphor,British
1017,0.277777778,23,33,Female,25-34,Postgraduate Masters,Spanish,No,2246,4,4,2,Complex,Metaphtonymy,British
1017,0.277777778,24,36,Female,25-34,Postgraduate Masters,Spanish,No,3165,3,3,1,Complex,Metaphtonymy,British
1017,0.277777778,25,37,Female,25-34,Postgraduate Masters,Spanish,No,11161,4,5,1,Complex,Metaphtonymy,British
1017,0.277777778,26,38,Female,25-34,Postgraduate Masters,Spanish,No,4295,4,5,2,Simple,Metaphor,British
1017,0.277777778,27,39,Female,25-34,Postgraduate Masters,Spanish,No,12194,3,4,3,Simple,Metonymy,British
1017,0.277777778,28,40,Female,25-34,Postgraduate Masters,Spanish,No,29542,4,3,2,Simple,Metaphor,British
1017,0.277777778,29,41,Female,25-34,Postgraduate Masters,Spanish,No,4520,4,4,2,Complex,Metaphtonymy,British
1017,0.277777778,30,42,Female,25-34,Postgraduate Masters,Spanish,No,3529,5,5,1,Complex,Metaphtonymy,British
1018,-0.5,1,1,Male,25-34,Postgraduate Masters,Spanish,Yes,8710,3,4,2,Complex,Metaphtonymy,Chinese
1018,-0.5,2,2,Male,25-34,Postgraduate Masters,Spanish,Yes,9849,3,3,2,Complex,Metaphtonymy,Chinese
1018,-0.5,3,3,Male,25-34,Postgraduate Masters,Spanish,Yes,15893,2,4,1,Complex,Metaphtonymy,Chinese
1018,-0.5,4,4,Male,25-34,Postgraduate Masters,Spanish,Yes,7759,5,5,2,Complex,Metaphtonymy,Chinese
1018,-0.5,5,5,Male,25-34,Postgraduate Masters,Spanish,Yes,12023,5,4,3,Complex,Metaphtonymy,Chinese
1018,-0.5,6,6,Male,25-34,Postgraduate Masters,Spanish,Yes,8061,1,1,1,Simple,Metaphor,Chinese
1018,-0.5,7,7,Male,25-34,Postgraduate Masters,Spanish,Yes,13449,1,1,1,Simple,Metonymy,Chinese
1018,-0.5,8,8,Male,25-34,Postgraduate Masters,Spanish,Yes,9711,1,1,1,Complex,Metonymic chain,Chinese
1018,-0.5,9,11,Male,25-34,Postgraduate Masters,Spanish,Yes,13841,4,4,3,Complex,Metaphoric complex,Chinese
1018,-0.5,10,13,Male,25-34,Postgraduate Masters,Spanish,Yes,4572,4,4,1,Complex,Metaphoric complex,Chinese
1018,-0.5,11,16,Male,25-34,Postgraduate Masters,Spanish,Yes,11977,4,4,2,Simple,Metonymy,Spanish
1018,-0.5,12,20,Male,25-34,Postgraduate Masters,Spanish,Yes,17281,3,3,2,Complex,Metaphtonymy,Spanish
1018,-0.5,13,21,Male,25-34,Postgraduate Masters,Spanish,Yes,11234,1,4,1,Simple,Metaphor,Spanish
1018,-0.5,14,22,Male,25-34,Postgraduate Masters,Spanish,Yes,17070,4,3,2,Complex,Metaphtonymy,Spanish
1018,-0.5,15,23,Male,25-34,Postgraduate Masters,Spanish,Yes,8218,5,5,2,Complex,Metaphtonymy,Spanish
1018,-0.5,16,24,Male,25-34,Postgraduate Masters,Spanish,Yes,10840,4,5,2,Complex,Metaphtonymy,Spanish
1018,-0.5,17,25,Male,25-34,Postgraduate Masters,Spanish,Yes,11357,5,4,3,Simple,Metaphor,Spanish
1018,-0.5,18,26,Male,25-34,Postgraduate Masters,Spanish,Yes,12519,3,2,2,Complex,Metonymic chain,Spanish
1018,-0.5,19,27,Male,25-34,Postgraduate Masters,Spanish,Yes,21975,1,1,1,Simple,Metonymy,Spanish
1018,-0.5,20,28,Male,25-34,Postgraduate Masters,Spanish,Yes,6354,5,5,3,Simple,Metaphor,Spanish
1018,-0.5,21,29,Male,25-34,Postgraduate Masters,Spanish,Yes,27424,2,2,1,Simple,Metonymy,British
1018,-0.5,22,30,Male,25-34,Postgraduate Masters,Spanish,Yes,15997,4,4,3,Simple,Metaphor,British
1018,-0.5,23,33,Male,25-34,Postgraduate Masters,Spanish,Yes,8825,4,5,3,Complex,Metaphtonymy,British
1018,-0.5,24,36,Male,25-34,Postgraduate Masters,Spanish,Yes,8465,5,5,3,Complex,Metaphtonymy,British
1018,-0.5,25,37,Male,25-34,Postgraduate Masters,Spanish,Yes,17441,4,4,1,Complex,Metaphtonymy,British
1018,-0.5,26,38,Male,25-34,Postgraduate Masters,Spanish,Yes,7189,5,5,3,Simple,Metaphor,British
1018,-0.5,27,39,Male,25-34,Postgraduate Masters,Spanish,Yes,17388,3,2,1,Simple,Metonymy,British
1018,-0.5,28,40,Male,25-34,Postgraduate Masters,Spanish,Yes,21079,2,1,1,Simple,Metaphor,British
1018,-0.5,29,41,Male,25-34,Postgraduate Masters,Spanish,Yes,8525,5,5,3,Complex,Metaphtonymy,British
1018,-0.5,30,42,Male,25-34,Postgraduate Masters,Spanish,Yes,13867,3,1,1,Complex,Metaphtonymy,British
1019,0.055555556,1,1,Female,25-34,Postgraduate Masters,Spanish,Yes,5464,4,4,1,Complex,Metaphtonymy,Chinese
1019,0.055555556,2,2,Female,25-34,Postgraduate Masters,Spanish,Yes,5836,3,4,1,Complex,Metaphtonymy,Chinese
1019,0.055555556,3,3,Female,25-34,Postgraduate Masters,Spanish,Yes,5584,3,3,1,Complex,Metaphtonymy,Chinese
1019,0.055555556,4,4,Female,25-34,Postgraduate Masters,Spanish,Yes,9783,4,4,1,Complex,Metaphtonymy,Chinese
1019,0.055555556,5,5,Female,25-34,Postgraduate Masters,Spanish,Yes,4217,4,4,1,Complex,Metaphtonymy,Chinese
1019,0.055555556,6,6,Female,25-34,Postgraduate Masters,Spanish,Yes,11351,3,2,1,Simple,Metaphor,Chinese
1019,0.055555556,7,7,Female,25-34,Postgraduate Masters,Spanish,Yes,3812,3,3,1,Simple,Metonymy,Chinese
1019,0.055555556,8,8,Female,25-34,Postgraduate Masters,Spanish,Yes,9378,3,3,1,Complex,Metonymic chain,Chinese
1019,0.055555556,9,11,Female,25-34,Postgraduate Masters,Spanish,Yes,19801,5,5,2,Complex,Metaphoric complex,Chinese
1019,0.055555556,10,13,Female,25-34,Postgraduate Masters,Spanish,Yes,13402,1,1,1,Complex,Metaphoric complex,Chinese
1019,0.055555556,11,16,Female,25-34,Postgraduate Masters,Spanish,Yes,6975,3,3,1,Simple,Metonymy,Spanish
1019,0.055555556,12,20,Female,25-34,Postgraduate Masters,Spanish,Yes,7242,3,4,1,Complex,Metaphtonymy,Spanish
1019,0.055555556,13,21,Female,25-34,Postgraduate Masters,Spanish,Yes,8650,3,3,1,Simple,Metaphor,Spanish
1019,0.055555556,14,22,Female,25-34,Postgraduate Masters,Spanish,Yes,6983,3,3,1,Complex,Metaphtonymy,Spanish
1019,0.055555556,15,23,Female,25-34,Postgraduate Masters,Spanish,Yes,4711,4,4,1,Complex,Metaphtonymy,Spanish
1019,0.055555556,16,24,Female,25-34,Postgraduate Masters,Spanish,Yes,12988,4,4,1,Complex,Metaphtonymy,Spanish
1019,0.055555556,17,25,Female,25-34,Postgraduate Masters,Spanish,Yes,12842,3,3,1,Simple,Metaphor,Spanish
1019,0.055555556,18,26,Female,25-34,Postgraduate Masters,Spanish,Yes,4458,5,5,1,Complex,Metonymic chain,Spanish
1019,0.055555556,19,27,Female,25-34,Postgraduate Masters,Spanish,Yes,25100,3,2,1,Simple,Metonymy,Spanish
1019,0.055555556,20,28,Female,25-34,Postgraduate Masters,Spanish,Yes,6723,3,3,1,Simple,Metaphor,Spanish
1019,0.055555556,21,29,Female,25-34,Postgraduate Masters,Spanish,Yes,12046,3,4,1,Simple,Metonymy,British
1019,0.055555556,22,30,Female,25-34,Postgraduate Masters,Spanish,Yes,11012,3,3,1,Simple,Metaphor,British
1019,0.055555556,23,33,Female,25-34,Postgraduate Masters,Spanish,Yes,7892,3,3,1,Complex,Metaphtonymy,British
1019,0.055555556,24,36,Female,25-34,Postgraduate Masters,Spanish,Yes,4317,4,4,1,Complex,Metaphtonymy,British
1019,0.055555556,25,37,Female,25-34,Postgraduate Masters,Spanish,Yes,16452,4,5,1,Complex,Metaphtonymy,British
1019,0.055555556,26,38,Female,25-34,Postgraduate Masters,Spanish,Yes,6021,4,4,2,Simple,Metaphor,British
1019,0.055555556,27,39,Female,25-34,Postgraduate Masters,Spanish,Yes,5222,4,5,1,Simple,Metonymy,British
1019,0.055555556,28,40,Female,25-34,Postgraduate Masters,Spanish,Yes,24905,1,1,1,Simple,Metaphor,British
1019,0.055555556,29,41,Female,25-34,Postgraduate Masters,Spanish,Yes,25359,4,4,2,Complex,Metaphtonymy,British
1019,0.055555556,30,42,Female,25-34,Postgraduate Masters,Spanish,Yes,6187,5,5,1,Complex,Metaphtonymy,British
1020,0.055555556,1,1,Female,25-34,Postgraduate Masters,Spanish,Yes,2583,5,5,3,Complex,Metaphtonymy,Chinese
1020,0.055555556,2,2,Female,25-34,Postgraduate Masters,Spanish,Yes,4499,1,2,1,Complex,Metaphtonymy,Chinese
1020,0.055555556,3,3,Female,25-34,Postgraduate Masters,Spanish,Yes,7632,3,3,2,Complex,Metaphtonymy,Chinese
1020,0.055555556,4,4,Female,25-34,Postgraduate Masters,Spanish,Yes,8578,5,5,3,Complex,Metaphtonymy,Chinese
1020,0.055555556,5,5,Female,25-34,Postgraduate Masters,Spanish,Yes,4395,3,5,2,Complex,Metaphtonymy,Chinese
1020,0.055555556,6,6,Female,25-34,Postgraduate Masters,Spanish,Yes,12947,1,5,1,Simple,Metaphor,Chinese
1020,0.055555556,7,7,Female,25-34,Postgraduate Masters,Spanish,Yes,5533,1,4,1,Simple,Metonymy,Chinese
